literature_review,references,title_literaturereview,abstract_literaturereview,title_review,abstract_review,title_survey,abstract_survey,title_experiment,abstract_experiment,title_interview,abstract_interview
0,"['10.1016/s0378-7206(98)00089-5', '10.1016/j.infoandorg.2004.02.001', '10.1001/archinte.167.13.1400', '10.1057/palgrave.ejis.3000518', '10.1057/palgrave.ejis.3000475', '10.1197/jamia.m2254', '10.1197/jamia.m2125', '10.1197/jamia.m2187', '10.1197/jamia.m1913', '10.1197/jamia.m1427', '10.1080/10580530601036786', '10.2307/256344', '10.2466/pr0.1980.46.3.991', '10.1377/hlthaff.24.5.1323', '10.1377/hlthaff.23.2.116', '10.2307/25148818', '10.2307/25148692', '10.1377/hlthaff.21.4.180', '10.1287/orsc.3.1.1', '10.2307/248922', '10.1287/isre.13.4.416.71', '10.1287/isre.14.3.221.16560', '10.1007/978-1-4899-3242-6', '10.1287/mnsc.43.10.1345']",0,0,0,0,0,0,0,0,0,0
0,"['10.1017/cbo9780511815355', '10.1017/cbo9780511803932', '10.1177/105649260091002', '10.1177/135050849742007', '10.1287/orsc.7.4.375', '10.1177/089331802237240', '10.1287/orsc.13.2.179.536', '10.1177/017084069501600605', '10.1002/smj.4250171106', '10.1002/smj.4250171104']",0,0,0,0,0,0,0,0,0,0
0,"['10.1017/cbo9780511815355', '10.1016/j.jsis.2004.11.004', '10.1057/palgrave.ejis.3000402', '10.1057/palgrave.ejis.3000399', '10.1057/palgrave.ejis.3000396', '10.1057/palgrave.ejis.3000453', '10.2307/3250961', '10.1287/orsc.2.1.40', '10.1287/orsc.10.4.381', '10.1287/orsc.5.1.14', '10.1287/orsc.5.4.554', '10.1287/orsc.1040.0094', '10.2307/3250979', '10.2307/249410', '10.1080/07421222.2001.11045671', '10.1287/orsc.13.3.249.2776', '10.1023/a:1026572712714']",0,0,0,0,0,0,0,0,0,0
0,"['10.1017/cbo9780511597909.011', '10.1177/030631289019003001', '10.1177/026327602761899255', '10.1177/0011392102050003005', '10.1017/cbo9780511609268', '10.4324/9780203304587', '10.1007/bf01059830', '10.1086/379527', '10.2307/3250927', '10.1287/orsc.1050.0157', '10.1287/orsc.1040.0094', '10.1287/orsc.11.4.404.14600', '10.1287/orsc.14.3.312.15162', '10.1287/orsc.13.4.442.2953', '10.1287/orsc.13.3.249.2776', '10.1177/017084069501600605', '10.1037/11193-000', '10.1177/016224399702200401', '10.7208/chicago/9780226668253.001.0001', '10.1075/ijct.1.1.03cla', '10.1017/cbo9780511812774']",0,0,0,0,0,0,0,0,0,0
0,['10.1016/j.jfineco.2006.03.009'],0,0,0,0,0,0,0,0,0,0
0,"['10.1177/026327602761899255', '10.1080/0965431032000121328', '10.1057/palgrave.ejis.3000635', '10.1287/orsc.1040.0094', '10.1177/0306312786016002006', '10.1287/orsc.13.3.249.2776', '10.1177/017084069501600605', '10.1002/smj.4250171104']",0,0,0,0,0,0,0,0,0,0
0,"['10.1016/j.infsof.2008.01.006', '10.1057/palgrave.ejis.3000604', '10.2307/258554', '10.1109/mc.2004.231', '10.1007/978-1-4302-0810-5']",0,0,0,0,0,0,0,0,0,0
0,"['10.1002/itdj.20066', '10.1002/itdj.20041', '10.1057/palgrave.ejis.3000278', '10.1108/13287269780000733', '10.2307/25148643', '10.2307/3250927', '10.1080/01972240290075057', '10.1080/01972240290075048', '10.1108/eum0000000003526', '10.1177/0021886305285127', '10.1108/09593840710839770', '10.1177/016224399602100402', '10.1017/cbo9780511808678']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.4018/jegr.2005070102', '10.1086/226550', '10.1016/j.jsis.2007.12.005', '10.1111/j.1467-7679.2006.00331.x', '10.1108/09593840010359464', '10.1080/03003930701289430', '10.1080/0300303042000267245', '10.4324/9780203204962', '10.1007/s12130-004-1025-0', '10.1177/1077800405284363', '10.1111/j.1540-6210.2005.00431.x', '10.1111/j.1540-6210.2004.00343.x', '10.1057/palgrave.ejis.3000480', '10.2307/2095101', '10.1080/07421222.1999.11518240', '10.2307/30036540', '10.4337/9781847204301', '10.2307/249008', '10.1287/isre.5.2.139', '10.1093/pa/gsl003', '10.1080/01972240290075039', '10.1080/01972240701572913', '10.1108/14636690310495193', '10.1504/ijeb.2003.002162', '10.1504/eg.2008.016645', '10.1504/eg.2004.004135', '10.1057/palgrave.jit.2000105', '10.1111/0952-1895.00151', '10.4135/9781446279274', '10.4018/jgim.2006010102', '10.1023/a:1024992828404']",0,0,0,0,0,0,0,0,0,0
0,"['10.1057/ejis.2008.37', '10.2307/248710']",0,0,0,0,0,0,0,0,0,0
0,"['10.1177/109467050024001', '10.1177/1094670502238916', '10.1016/s0148-2963(01)00276-4', '10.1177/1094670508324297', '10.1109/tem.2003.822468', '10.1080/10196780802265728', '10.1080/10196780701797615', '10.1509/jmkg.69.2.114.60762', '10.1509/jmkg.69.2.61.60759', '10.1509/jmkg.64.3.50.18024', '10.1177/0894439307307687', '10.1177/0092070302303001', '10.1177/009207002236914', '10.2307/3151312', '10.1057/ejis.2008.32', '10.1016/0167-8116(95)00027-5', '10.2307/30036540', '10.1145/1081992.1082023', '10.1145/1081992.1082024', '10.1145/1081992.1082022', '10.1287/mnsc.35.8.982', '10.1108/09564230310465994', '10.1108/eum0000000006092', '10.1016/j.ijresmar.2006.11.004', '10.1038/scientificamerican0991-94', '10.1108/08876040510591411']",0,0,0,0,0,0,0,0,0,0
0,"['10.1111/j.1937-5956.2007.tb00165.x', '10.1109/tsmcc.2007.913918', '10.1057/palgrave.ejis.3000716', '10.1057/palgrave.ejis.3000542', '10.1016/j.dss.2008.10.001', '10.1016/j.ejor.2008.09.017', '10.1109/adcom.2008.4760450', '10.1016/0167-7187(92)90065-7']",0,0,0,0,0,0,0,0,0,0
0,"['10.4018/jec.2009010101', '10.1108/02632770610665775', '10.1037/0003-066x.57.9.705', '10.1108/13673270510582965', '10.1109/tpc.2004.843272', '10.1057/ejis.1996.15', '10.2307/249657', '10.1108/02635570910948632', '10.1027/1016-9040.10.3.175', '10.4018/jebr.2006040101']",0,0,0,0,0,0,0,0,0,0
0,"['10.1086/349468', '10.2307/248922', '10.1080/10705510903008204', '10.1007/978-3-540-32827-8_8', '10.1007/978-3-540-32827-8_4', '10.1145/1278253.1278259', '10.4324/9780203412497', '10.1525/aeq.1981.12.2.05x1889q']",0,0,0,0,0,0,0,0,0,0
0,"['10.1201/1078/44705.21.4.20040901/84190.9', '10.1201/1078/44432.21.3.20040601/82471.2', '10.1108/14637150510619812', '10.1108/14637150410548100', '10.5465/amj.2005.17407911', '10.2307/41166393', '10.2307/1252172', '10.1016/0378-7206(95)00045-3', '10.1177/030630709301900102', '10.1086/466942', '10.1177/0149206307307645', '10.1177/014920639101700108', '10.1108/10878570210435342', '10.1016/s0963-8687(00)00048-2', '10.1093/acprof:oso/9780199241927.001.0001', '10.1111/j.1468-2370.2007.00201.x', '10.1016/j.dss.2006.05.007', '10.1080/026839697345080', '10.1111/1467-8551.00147', '10.2307/30036537', '10.1016/j.intman.2008.09.002', '10.1016/j.intman.2006.09.006', '10.1016/j.intman.2006.05.003', '10.4018/irmj.2006100105', '10.4018/irmj.2008070106', '10.2307/249670', '10.2307/249554', '10.1016/j.jom.2007.03.003', '10.1108/01443579710159950', '10.1080/07421222.1996.11518102', '10.1111/j.1468-0335.1937.tb00002.x', '10.1145/769800.769807', '10.1145/1104004.1104009', '10.1145/1035233.1035236', '10.1108/14637150710763595', '10.1002/smj.4250140105', '10.1002/smj.4250050207', '10.1002/smj.4250160402', '10.1002/smj.4250121008', '10.1002/smj.431', '10.1002/smj.318', '10.1002/1097-0266(200010/11)21:10/11<981::aid-smj125>3.0.co;2-4', '10.1002/1097-0266(200010/11)21:10/11<1105::aid-smj133>3.0.co;2-e', '10.4018/jgim.2005070103', '10.1016/s0024-6301(98)80003-4', '10.1086/227496']",0,0,0,0,0,0,0,0,0,0
0,['10.2307/2392767'],0,0,0,0,0,0,0,0,0,0
0,"['10.1111/1467-8616.00187', '10.1108/eum0000000006521', '10.1016/j.im.2010.01.002', '10.1016/j.im.2005.07.002', '10.1016/j.im.2003.10.004', '10.1016/j.jsis.2004.08.002', '10.2307/258786', '10.2753/mis0742-1222240308', '10.1287/mnsc.23.9.913', '10.1016/0263-2373(93)90037-i']",0,0,0,0,0,0,0,0,0,0
0,"['10.1016/s0160-7383(98)00010-3', '10.1007/978-3-211-69566-1_46', '10.4018/jisss.2010040104', '10.1177/0309132508094074', '10.1016/s0378-7206(98)00099-8', '10.1080/02642060903026239', '10.1016/j.annals.2006.03.006', '10.1177/0309132507081493', '10.1191/030913200701540528', '10.1037/10096-000', '10.1080/13658810410001702030', '10.1080/13658810310001596094', '10.1002/j.2162-6057.2001.tb01045.x', '10.1109/tpc.2003.819640', '10.1111/j.1468-2958.1986.tb00104.x', '10.1504/ijbis.2012.046293', '10.1080/00335638509383719', '10.1016/s0968-090x(00)00017-6', '10.1559/152304001782173970', '10.1559/152304001782173998', '10.2307/3150876', '10.1145/344949.345004', '10.1111/j.1365-2575.2009.00334.x', '10.1016/s0924-2716(02)00167-3', '10.2307/3172650', '10.1057/ejis.2008.32', '10.1007/bf00823362', '10.1016/s0198-9715(04)00047-x', '10.1016/s0198-9715(04)00045-6', '10.1016/s0198-9715(04)00048-1', '10.1079/9780851990231.0003', '10.2753/mis0742-1222230404', '10.4018/978-1-59140-845-1.ch005', '10.1002/job.86', '10.1108/02634501011053559', '10.2307/3250928', '10.1068/b3188', '10.1068/b2748t', '10.1007/978-3-211-93971-0_18', '10.1016/b978-008044531-1/50440-1', '10.1177/001316446002000116', '10.2307/248853', '10.1080/10705511.2012.687667', '10.1007/978-3-211-77280-5_48', '10.1007/978-3-211-77280-5_4', '10.1287/isre.7.2.198', '10.1080/10919399109540148', '10.1080/10919399409540222', '10.1111/j.1551-6708.1987.tb00863.x', '10.1207/s15516709cog1801_3', '10.1080/07421222.2004.11045814', '10.1080/07421222.1998.11518216', '10.1287/isre.1.4.394', '10.1007/978-1-84628-827-2', '10.1016/0167-9236(95)00007-0', '10.1016/s0167-9236(02)00119-7', '10.1006/obhd.2001.2961', '10.1037/0022-3514.61.6.923', '10.1177/1046496406294322', '10.1207/s15327051hci0703_1', '10.1207/s15327051hci1203_1', '10.1016/j.tourman.2009.02.016', '10.1109/2.291289', '10.1016/0749-5978(92)90047-b', '10.1006/obhd.1995.1053', '10.1108/eum0000000004718', '10.3727/109830508788403141', '10.3727/109830508788403132', '10.1080/10963758.2004.10696789', '10.1037/0033-2909.103.3.411', '10.1007/3-211-27283-6_5', '10.4018/jgim.2008010103']",0,0,0,0,0,0,0,0,0,0
0,"['10.1016/j.im.2006.10.002', '10.1111/j.1365-2575.2007.00282.x', '10.1111/j.1365-2575.2004.00173.x', '10.1057/ejis.2011.29', '10.1057/ejis.2010.43', '10.1057/ejis.2008.57', '10.1057/palgrave.ejis.3000695', '10.1057/palgrave.ejis.3000662', '10.1057/palgrave.ejis.3000548', '10.2307/25148792', '10.1287/isre.1100.0303', '10.1287/mnsc.1040.0206']",0,0,0,0,0,0,0,0,0,0
0,"['10.1016/j.jsis.2001.11.002', '10.1057/ejis.2011.58', '10.1057/ejis.2010.55', '10.1057/ejis.2010.56', '10.1057/palgrave.ejis.3000681', '10.1057/palgrave.ejis.3000662', '10.1145/2070710.2070711', '10.1287/isre.12.2.121.9700']",0,0,0,0,0,0,0,0,0,0
0,"['10.1017/cbo9781139173438', '10.1145/45941.214328', '10.1287/inte.25.3.42', '10.1016/0378-7206(87)90068-1', '10.1145/344949.345004', '10.4018/978-1-878289-77-3.ch007', '10.1145/331983.331989', '10.1145/320434.320440', '10.1007/978-1-4615-0803-8_4', '10.1016/0167-6423(87)90035-9', '10.1109/32.677182', '10.1017/cbo9780511620539', '10.1145/572020.572041', '10.1207/s15327590ijhc0903_4', '10.1207/s15327051hci0301_2', '10.1075/nlp.1.02all', '10.1108/09593849810246156', '10.1023/a:1019998319595', '10.1016/s0377-2217(00)00077-1']",0,0,0,0,0,0,0,0,0,0
0,"['10.1046/j.1365-2575.1997.d01-18.x', '10.1046/j.1365-2575.1997.00022.x', '10.1046/j.1365-2575.1997.00004.x', '10.1046/j.1365-2575.2003.00155.x', '10.1046/j.1365-2575.1999.00051.x', '10.1046/j.1365-2575.2000.00079.x', '10.2307/249499', '10.1287/orsc.1.3.267', '10.1287/orsc.2.1.88', '10.1287/orsc.8.5.458', '10.1287/orsc.3.1.1', '10.2307/249497', '10.1080/07421222.1989.11517840', '10.1145/217278.217291', '10.1287/mnsc.43.10.1345', '10.1287/mnsc.40.9.1069', '10.1145/50087.50089', '10.1287/mnsc.36.1.24', '10.1016/0048-7333(94)90014-0']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1287/mksc.19.1.22.15184', '10.1287/mksc.19.1.83.15183', '10.1287/mksc.19.1.4.15178', '10.1002/0471725153', '10.1177/009207002236911', '10.1177/0092070300281015', '10.1287/mnsc.46.4.563.12061', '10.1016/s0268-4012(00)00026-8', '10.1207/s15327744joce1404_2', '10.1177/109467050032001', '10.1002/mar.20030', '10.2307/1912934', '10.2307/41166074', '10.2307/1252054', '10.1108/09564239810210505', '10.1016/s0378-7206(01)00113-6', '10.1016/s0378-7206(00)00048-3', '10.1016/s0378-7206(01)00129-x', '10.1016/s0378-7206(00)00049-5', '10.1016/s0378-7206(01)00112-4', '10.1016/0304-4076(85)90158-7', '10.1177/009207002236918', '10.1111/j.0011-7315.2004.02620.x', '10.1509/jmkr.37.3.363.18779', '10.1002/(sici)1099-0771(200004/06)13:2<191::aid-bdm330>3.0.co;2-a', '10.1177/0092070394224002', '10.1177/009207002236914', '10.1177/0092070394222001', '10.1080/10864415.2001.11044233', '10.1080/10864415.1996.11518283', '10.1057/palgrave.ejis.3000431', '10.1057/palgrave.ejis.3000445', '10.1086/209535', '10.1108/10662249610123728', '10.1080/07421222.2003.11045835', '10.1287/isre.13.2.151.88', '10.1287/isre.13.2.168.84', '10.1287/isre.13.2.205.83', '10.1287/isre.13.2.187.87', '10.1016/s0022-4359(03)00034-4', '10.1080/0267257x.1994.9964304', '10.1287/mnsc.43.12.1676', '10.1287/mnsc.45.4.533', '10.5465/ame.1990.4277208', '10.1145/278476.278491', '10.1016/0010-0277(93)90034-s', '10.1108/08876040310501241']",0,0,0,0,0,0,0,0,0,0
0,"['10.1016/s0305-0483(98)00049-8', '10.1016/s1471-7727(02)00021-0', '10.1016/s0378-7206(03)00026-0', '10.1016/s8755-4615(99)00003-1', '10.1108/09593849810218300', '10.1111/j.1365-2575.1995.tb00089.x', '10.1046/j.1365-2575.1998.00040.x', '10.1057/ejis.1996.10', '10.1057/ejis.1995.9', '10.1057/palgrave.ejis.3000401', '10.1057/palgrave.ejis.3000529', '10.1057/palgrave.ejis.3000518', '10.1080/02683960050153174', '10.1057/jit.1998.7', '10.1016/0959-8022(92)90009-h', '10.1016/0959-8022(95)90015-2', '10.1016/s0959-8022(96)90016-8', '10.1287/orsc.3.3.398', '10.1287/orsc.5.2.121', '10.1287/orsc.11.4.404.14600', '10.2307/249410', '10.1287/isre.7.1.93', '10.1287/isre.12.2.121.9700', '10.2307/2393551', '10.1177/s0038038501000219', '10.1108/09593840410522152', '10.1177/016224399802300406', '10.1287/mnsc.34.5.583', '10.1080/001401397187694']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1201/1078/43192.17.3.20000601/31240.7', '10.1201/1078/43197.16.3.19990601/31310.2', '10.1145/332051.332072', '10.1016/s0378-7206(00)00057-4', '10.1016/s0378-7206(97)00043-8', '10.1016/s0378-7206(98)00090-1', '10.1016/s0378-7206(97)00006-2', '10.1016/s0378-7206(98)00101-3', '10.1016/0378-7206(95)00052-6', '10.1016/s0378-7206(98)00058-5', '10.1111/j.1540-5915.1991.tb01259.x', '10.1016/0378-7206(94)90058-2', '10.1111/j.1540-5915.1994.tb01864.x', '10.1002/(sici)1096-908x(199805/06)10:3<151::aid-smr165>3.0.co;2-#', '10.1111/j.1540-5915.1998.tb01346.x', '10.1111/j.1365-2575.2004.00160.x', '10.1057/palgrave.ejis.3000406', '10.1007/978-0-387-21606-5', '10.1080/014492999119020', '10.1057/palgrave.ejis.3000312', '10.1057/palgrave.ejis.3000288', '10.1007/s00158-001-0160-4', '10.1080/02683960010009051', '10.1016/s0375-6742(97)00015-0', '10.1214/aos/1176347963', '10.1016/s0167-9473(99)00099-7', '10.1016/s0167-9473(97)00018-2', '10.2307/249443', '10.2307/248851', '10.2307/249524', '10.2307/249689', '10.1109/tse.2002.1019484', '10.1023/a:1007515423169', '10.1287/isre.3.1.60', '10.1016/0223-5234(96)83973-0', '10.1037/0022-3514.51.6.1173', '10.1287/mnsc.29.5.530', '10.1016/0925-4005(92)80203-a', '10.1287/mnsc.41.12.1827', '10.1002/gepi.2001.21.s1.s649', '10.1287/mnsc.35.3.285', '10.1145/358413.358430']",0,0,0,0,0,0,0,0,0,0
0,['10.1016/j.jsis.2001.11.005'],0,0,0,0,0,0,0,0,0,0
0,"['10.1108/10878571011029046', '10.1057/ejis.2009.27', '10.2307/20650319', '10.1145/331983.331989', '10.1287/orsc.2.1.71', '10.2307/2667053']",0,0,0,0,0,0,0,0,0,0
0,"['10.1177/0263276407071577', '10.1177/0263276407071580', '10.2307/30036527', '10.1108/09593840710758086']",0,0,0,0,0,0,0,0,0,0
0,"['10.1111/j.1365-2575.2005.00202.x', '10.1057/ejis.2008.47', '10.1057/ejis.2008.37', '10.1057/ejis.2008.30', '10.1057/palgrave.ejis.3000681', '10.2307/30036527', '10.2307/25148826']",0,0,0,0,0,0,0,0,0,0
0,"['10.1201/1078/43196.18.3.20010601/31287.4', '10.1111/j.1540-4560.1977.tb01879.x', '10.1016/s0305-0483(00)00021-9', '10.1017/ccol0521550343.003', '10.1016/s0378-7206(97)00026-8', '10.1109/tem.2002.808265', '10.2307/202060', '10.1177/0022002794038004006', '10.1017/cbo9780511581670', '10.1007/bf02249397', '10.2979/esj.2003.2.2.7', '10.1016/0016-3287(95)00013-m', '10.1080/10864415.2001.11044227', '10.1080/10864415.2000.11044201', '10.1177/0022022188192002', '10.1057/palgrave.ejis.3000494', '10.1057/palgrave.ejis.3000475', '10.1057/palgrave.ejis.3000445', '10.1016/s0007-6813(96)90076-2', '10.1111/1540-4560.00063', '10.1111/1540-4560.00067', '10.2307/30036519', '10.1287/orsc.10.1.104', '10.1287/orsc.11.1.35.12567', '10.2307/249775', '10.2307/249477', '10.2307/248873', '10.1111/j.2044-8309.1991.tb00931.x', '10.1287/isre.1040.0015', '10.1287/isre.13.3.334.81', '10.1080/01972240490507956', '10.1111/1468-2451.00036', '10.1111/j.1540-4560.1977.tb01880.x', '10.1145/570907.570911', '10.3998/mpub.14858', '10.1037/0022-3514.71.5.1037', '10.1108/02651339610131379', '10.2307/256727', '10.1080/01449290410001715723', '10.1023/a:1019104520776', '10.1111/1468-0297.00609', '10.2307/20045621', '10.1145/42411.42413', '10.4018/jgim.1998070103', '10.4018/jgim.2002010105', '10.4018/jgim.2002010102', '10.4018/jgim.2001100101', '10.4018/jgim.2002010103', '10.1111/j.1468-2427.1994.tb00249.x', '10.1017/ccol0521550343.002']",0,0,0,0,0,0,0,0,0,0
0,"['10.1080/07399019408964664', '10.1080/09540969109387663', '10.1145/233977.233989', '10.1016/0378-7206(95)00045-3', '10.1002/0471722146', '10.1016/j.im.2003.09.001', '10.1086/466942', '10.1111/j.1540-5915.1995.tb00838.x', '10.1093/acprof:oso/9780199241927.001.0001', '10.1046/j.1365-2575.2000.00082.x', '10.1057/ejis.1994.19', '10.1080/026839698344891', '10.1057/jit.1995.29', '10.1057/jit.1995.27', '10.1057/jit.1995.25', '10.1016/0959-8022(96)00005-7', '10.1287/orsc.8.3.235', '10.2307/249670', '10.2307/249554', '10.1080/01621459.1946.10501894', '10.1287/isre.3.4.334', '10.1147/sj.431.0005', '10.1142/s1363919601000403', '10.1080/07421222.1998.11518209', '10.1093/biomet/78.3.691', '10.1111/j.1468-0335.1937.tb00002.x', '10.1145/777313.777335', '10.1145/777313.777342', '10.1145/777313.777336', '10.1145/1035233.1035236', '10.1145/513264.513271', '10.1287/mnsc.41.7.1250', '10.1145/233977.233986', '10.1207/s15327906mbr2603_7', '10.1207/s15327906mbr1801_7', '10.1145/233977.233994', '10.1002/(sici)1097-0266(199809)19:9<853::aid-smj977>3.0.co;2-b', '10.1016/s0895-4356(99)00103-1']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.3758/bf03197149', '10.3758/bf03195438', '10.28945/150', '10.1037/h0031185', '10.1016/j.ijhcs.2007.03.007', '10.1016/j.ijhcs.2005.04.010', '10.1111/j.1467-9280.2005.01601.x', '10.1145/1125864.1125888', '10.4018/joeuc.2004070103', '10.1126/science.183.4124.482', '10.1207/s15516709cog2703_5', '10.1145/975817.975820', '10.1002/acp.1014', '10.1037/h0043158', '10.1201/1086/45241.14.2.20050501/88289.3', '10.1080/10658980601051375', '10.1016/j.cose.2004.07.001', '10.1037/0033-295x.112.1.3', '10.1109/msp.2006.28', '10.1109/msp.2004.81', '10.1109/msp.2004.69', '10.1145/322796.322806', '10.1080/14427591.2014.887991']",0,0,0,0,0,0,0,0,0,0
0,"['10.1007/978-1-4419-8911-6', '10.1002/sres.393', '10.1287/inte.26.1.102', '10.1016/s0963-8687(00)00023-8', '10.1016/j.jsis.2004.02.002', '10.1016/0963-8687(93)90007-w', '10.1057/9780230006201', '10.1093/acprof:oso/9780199296194.001.0001', '10.1093/acprof:oso/9780198296553.001.0001', '10.1007/bf01060044', '10.1007/bf01059480', '10.1108/09593849810218319', '10.1177/135050849743002', '10.1046/j.1365-2575.2001.00095.x', '10.1057/palgrave.ejis.3000394', '10.1057/jors.1995.23', '10.1023/a:1026427512292', '10.1023/a:1022469607464', '10.1057/palgrave.ejis.3000339', '10.1007/978-3-322-89613-1', '10.1007/978-1-4615-4201-8', '10.1080/02683960010028438', '10.2307/25148708', '10.2307/30036521', '10.2307/4132315', '10.1080/09537329508524193', '10.1057/palgrave.jors.2600531', '10.1287/orsc.12.2.179.10113', '10.2307/249611', '10.1147/sj.1999.5387096', '10.1287/isre.10.2.167', '10.1057/palgrave.jors.2602081', '10.1057/palgrave.jors.2602080', '10.1057/palgrave.jors.2601963', '10.1057/palgrave.jors.2601945', '10.1057/palgrave.jors.2601518', '10.1007/0-387-32162-4', '10.4018/978-1-59140-040-0.ch009', '10.1287/isre.12.3.240.9709', '10.1080/01972240490481009', '10.2307/2393852', '10.4018/978-1-59140-039-4', '10.1080/713693151', '10.1111/j.1467-6486.1993.tb00315.x', '10.1080/0268396022000017752', '10.1016/0377-2217(87)90036-1', '10.1111/1467-6486.00287', '10.1177/0170840600213003', '10.1057/palgrave.jors.2601630', '10.1007/978-0-585-34651-9_1', '10.1007/978-0-585-34651-9_5', '10.1145/227234.227244', '10.4324/9780203426265', '10.1145/67933.67937', '10.1111/1468-005x.00107', '10.1287/mnsc.17.2.b37']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1016/j.im.2007.02.001', '10.1016/j.im.2005.08.005', '10.1016/j.chb.2003.10.004', '10.1057/ejis.2008.15', '10.1057/palgrave.ejis.3000654', '10.1057/palgrave.ejis.3000406', '10.1057/palgrave.ejis.3000530', '10.1057/palgrave.ejis.3000531', '10.1057/palgrave.ejis.3000418', '10.2753/mis0742-1222250106', '10.1111/j.1559-1816.2002.tb00236.x', '10.2307/25148781', '10.2307/30036550', '10.2307/25148668', '10.2307/25148695', '10.2307/4132321', '10.1287/orsc.12.2.117.10115', '10.2307/249008', '10.1287/isre.10.4.304', '10.1016/j.accinf.2005.12.002', '10.1287/isre.1070.0134', '10.2307/2393553', '10.1145/506724.506729', '10.1287/mnsc.43.10.1345', '10.1023/a:1026500224101', '10.1016/s0377-2217(02)00547-7']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1111/j.1540-5915.1991.tb00345.x', '10.4135/9781412985031', '10.1177/1094428110375720', '10.1348/000711007x255327', '10.1002/9780470743386', '10.2307/20650305', '10.2307/30036548', '10.2307/249275', '10.1037/0021-9010.87.1.96', '10.1287/mnsc.27.4.459']",0,0,0,0,0,0,0,0,0,0
0,"['10.1057/ejis.2010.40', '10.1057/ejis.2009.21']",0,0,0,0,0,0,0,0,0,0
0,"['10.1111/1467-6478.00106', '10.1080/0042098042000243093', '10.1108/09593849810246129']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1002/itdj.20008', '10.1057/jors.1979.22', '10.2307/2393722']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1016/s0959-8022(99)00002-8', '10.2307/2393339']",0,0,0,0,0,0,0,0,0,0
0,['10.1108/09593840510615879'],0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,['10.1016/s0963-8687(98)00020-1'],0,0,0,0,0,0,0,0,0,0
0,"['10.1108/09593849910267224', '10.1287/orsc.11.4.404.14600', '10.2307/249723', '10.1287/isre.7.1.63']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1080/10919399609540264', '10.1207/s15327744joce0701_2', '10.1016/0268-4012(95)00071-2', '10.1016/s0378-7206(98)00079-2', '10.1287/inte.8.4.59', '10.1016/0378-7206(94)00037-j', '10.1080/10864415.1998.11518312', '10.1080/10864415.1997.11518307', '10.1080/10864415.1999.11518359', '10.1080/10864415.1999.11518339', '10.1080/10864415.1999.11518342', '10.2307/248951', '10.1016/0959-8022(93)90007-s', '10.4018/irmj.1998070102', '10.2307/249659', '10.2307/249629', '10.1287/isre.3.4.307', '10.1080/07421222.1985.11517738', '10.1080/07421222.1990.11517869', '10.1080/07421222.1994.11518044', '10.1287/isre.3.1.60', '10.1108/02651339710184280', '10.1287/mnsc.36.2.123', '10.1287/mnsc.40.9.1069']",0,0,0,0,0,0,0,0,0,0
0,,0,0,1,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1007/bf02173420', '10.1007/bf01061618', '10.1057/palgrave.ejis.3000359', '10.1145/277351.277356', '10.5962/bhl.title.111972', '10.1023/a:1011400409028']",0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,,0,0,0,0,0,0,0,0,0,0
0,"['10.1080/13501769608407052', '10.3905/joi.2001.319457', '10.7208/chicago/9780226321288.001.0001']",0,0,0,0,0,0,0,0,0,0
0,['10.1057/palgrave/ejis/3000428'],0,0,0,0,0,0,0,0,0,0
0,"['10.1057/palgrave.ejis.3000710', '10.1057/palgrave.ejis.3000705', '10.1057/palgrave.ejis.3000681', '10.1057/palgrave.ejis.3000668', '10.1057/palgrave.ejis.3000655', '10.1057/palgrave.ejis.3000627', '10.1057/palgrave.ejis.3000609', '10.1057/palgrave.ejis.3000542', '10.1057/palgrave.ejis.3000514', '10.1057/palgrave.ejis.3000506', '10.1057/palgrave.ejis.3000495', '10.1057/palgrave.ejis.3000472', '10.1057/palgrave.ejis.3000459']",0,0,0,0,0,0,0,0,0,0
